,filename,new_filename,label,group,delta,timestamp
216,2019-04-05-10-39-56-887219-CAM2_pet-fonce.png,2019-04-05-10-39-56-887219-CAM2_pet-fonce_grp72.png,pet-fonce,72,0 days 00:00:09,2019-04-05 10:39:56
217,2019-04-05-10-39-57-572625-CAM1_pet-fonce.png,2019-04-05-10-39-57-572625-CAM1_pet-fonce_grp72.png,pet-fonce,72,0 days 00:00:01,2019-04-05 10:39:57
219,2019-04-05-10-40-03-702807-CAM2_pet-fonce.png,2019-04-05-10-40-03-702807-CAM2_pet-fonce_grp73.png,pet-fonce,73,0 days 00:00:05,2019-04-05 10:40:03
220,2019-04-05-10-40-04-440541-CAM1_pet-fonce.png,2019-04-05-10-40-04-440541-CAM1_pet-fonce_grp73.png,pet-fonce,73,0 days 00:00:01,2019-04-05 10:40:04
222,2019-04-05-10-40-09-240582-CAM2_pet-fonce.png,2019-04-05-10-40-09-240582-CAM2_pet-fonce_grp74.png,pet-fonce,74,0 days 00:00:04,2019-04-05 10:40:09
223,2019-04-05-10-40-09-898632-CAM1_pet-fonce.png,2019-04-05-10-40-09-898632-CAM1_pet-fonce_grp74.png,pet-fonce,74,0 days 00:00:00,2019-04-05 10:40:09
225,2019-04-05-10-40-56-732546-CAM2_plusieurs-objets.png,2019-04-05-10-40-56-732546-CAM2_plusieurs-objets_grp75.png,plusieurs-objets,75,0 days 00:00:46,2019-04-05 10:40:56
226,2019-04-05-10-40-57-425257-CAM1_plusieurs-objets.png,2019-04-05-10-40-57-425257-CAM1_plusieurs-objets_grp75.png,plusieurs-objets,75,0 days 00:00:01,2019-04-05 10:40:57
228,2019-04-05-10-41-04-687166-CAM2_not-labeled.png,2019-04-05-10-41-04-687166-CAM2_plusieurs-objets_grp76.png,plusieurs-objets,76,0 days 00:00:06,2019-04-05 10:41:04
229,2019-04-05-10-41-05-373220-CAM1_plusieurs-objets.png,2019-04-05-10-41-05-373220-CAM1_plusieurs-objets_grp76.png,plusieurs-objets,76,0 days 00:00:01,2019-04-05 10:41:05
231,2019-04-05-10-41-22-901875-CAM2_plusieurs-objets.png,2019-04-05-10-41-22-901875-CAM2_plusieurs-objets_grp77.png,plusieurs-objets,77,0 days 00:00:16,2019-04-05 10:41:22
232,2019-04-05-10-41-23-610527-CAM1_not-labeled.png,2019-04-05-10-41-23-610527-CAM1_plusieurs-objets_grp77.png,plusieurs-objets,77,0 days 00:00:01,2019-04-05 10:41:23
234,2019-04-05-10-41-30-118460-CAM2_plusieurs-objets.png,2019-04-05-10-41-30-118460-CAM2_plusieurs-objets_grp78.png,plusieurs-objets,78,0 days 00:00:06,2019-04-05 10:41:30
235,2019-04-05-10-41-30-838977-CAM1_plusieurs-objets.png,2019-04-05-10-41-30-838977-CAM1_plusieurs-objets_grp78.png,plusieurs-objets,78,0 days 00:00:00,2019-04-05 10:41:30
237,2019-04-05-10-41-59-349053-CAM2_pet-opaque.png,2019-04-05-10-41-59-349053-CAM2_pet-opaque_grp79.png,pet-opaque,79,0 days 00:00:28,2019-04-05 10:41:59
238,2019-04-05-10-42-00-024319-CAM1_pet-opaque.png,2019-04-05-10-42-00-024319-CAM1_pet-opaque_grp79.png,pet-opaque,79,0 days 00:00:01,2019-04-05 10:42:00
240,2019-04-05-10-42-11-933112-CAM2_pe-hd-opaque.png,2019-04-05-10-42-11-933112-CAM2_pe-hd-opaque_grp80.png,pe-hd-opaque,80,0 days 00:00:11,2019-04-05 10:42:11
241,2019-04-05-10-42-12-613025-CAM1_pe-hd-opaque.png,2019-04-05-10-42-12-613025-CAM1_pe-hd-opaque_grp80.png,pe-hd-opaque,80,0 days 00:00:01,2019-04-05 10:42:12
243,2019-04-05-10-42-20-041701-CAM2_not-labeled.png,2019-04-05-10-42-20-041701-CAM2_pe-hd-opaque_grp81.png,pe-hd-opaque,81,0 days 00:00:07,2019-04-05 10:42:20
244,2019-04-05-10-42-20-724153-CAM1_not-labeled.png,2019-04-05-10-42-20-724153-CAM1_pe-hd-opaque_grp81.png,pe-hd-opaque,81,0 days 00:00:00,2019-04-05 10:42:20
246,2019-04-05-10-42-27-394928-CAM2_pe-hd-opaque.png,2019-04-05-10-42-27-394928-CAM2_pe-hd-opaque_grp82.png,pe-hd-opaque,82,0 days 00:00:06,2019-04-05 10:42:27
247,2019-04-05-10-42-28-109724-CAM1_pe-hd-opaque.png,2019-04-05-10-42-28-109724-CAM1_pe-hd-opaque_grp82.png,pe-hd-opaque,82,0 days 00:00:01,2019-04-05 10:42:28
249,2019-04-05-10-42-38-057351-CAM2_pe-hd-opaque.png,2019-04-05-10-42-38-057351-CAM2_pe-hd-opaque_grp83.png,pe-hd-opaque,83,0 days 00:00:10,2019-04-05 10:42:38
250,2019-04-05-10-42-38-712496-CAM1_pe-hd-opaque.png,2019-04-05-10-42-38-712496-CAM1_pe-hd-opaque_grp83.png,pe-hd-opaque,83,0 days 00:00:00,2019-04-05 10:42:38
252,2019-04-05-10-42-46-146062-CAM2_pe-hd-opaque.png,2019-04-05-10-42-46-146062-CAM2_pe-hd-opaque_grp84.png,pe-hd-opaque,84,0 days 00:00:07,2019-04-05 10:42:46
253,2019-04-05-10-42-46-867471-CAM1_pe-hd-opaque.png,2019-04-05-10-42-46-867471-CAM1_pe-hd-opaque_grp84.png,pe-hd-opaque,84,0 days 00:00:00,2019-04-05 10:42:46
255,2019-04-05-10-42-58-998482-CAM2_pet-clair.png,2019-04-05-10-42-58-998482-CAM2_pet-clair_grp85.png,pet-clair,85,0 days 00:00:11,2019-04-05 10:42:58
256,2019-04-05-10-42-59-687455-CAM1_pet-clair.png,2019-04-05-10-42-59-687455-CAM1_pet-clair_grp85.png,pet-clair,85,0 days 00:00:01,2019-04-05 10:42:59
258,2019-04-05-10-43-05-962832-CAM2_not-labeled.png,2019-04-05-10-43-05-962832-CAM2_pet-clair_grp86.png,pet-clair,86,0 days 00:00:05,2019-04-05 10:43:05
259,2019-04-05-10-43-06-690878-CAM1_not-labeled.png,2019-04-05-10-43-06-690878-CAM1_pet-clair_grp86.png,pet-clair,86,0 days 00:00:01,2019-04-05 10:43:06
261,2019-04-05-10-43-16-501204-CAM2_pe-hd-opaque.png,2019-04-05-10-43-16-501204-CAM2_pe-hd-opaque_grp87.png,pe-hd-opaque,87,0 days 00:00:09,2019-04-05 10:43:16
262,2019-04-05-10-43-17-184536-CAM1_pe-hd-opaque.png,2019-04-05-10-43-17-184536-CAM1_pe-hd-opaque_grp87.png,pe-hd-opaque,87,0 days 00:00:01,2019-04-05 10:43:17
264,2019-04-05-10-43-27-761809-CAM2_pe-hd-opaque.png,2019-04-05-10-43-27-761809-CAM2_pe-hd-opaque_grp88.png,pe-hd-opaque,88,0 days 00:00:10,2019-04-05 10:43:27
265,2019-04-05-10-43-28-449345-CAM1_not-labeled.png,2019-04-05-10-43-28-449345-CAM1_pe-hd-opaque_grp88.png,pe-hd-opaque,88,0 days 00:00:01,2019-04-05 10:43:28
267,2019-04-05-10-43-33-819680-CAM2_not-labeled.png,2019-04-05-10-43-33-819680-CAM2_pe-hd-opaque_grp89.png,pe-hd-opaque,89,0 days 00:00:04,2019-04-05 10:43:33
268,2019-04-05-10-43-34-513098-CAM1_pe-hd-opaque.png,2019-04-05-10-43-34-513098-CAM1_pe-hd-opaque_grp89.png,pe-hd-opaque,89,0 days 00:00:01,2019-04-05 10:43:34
270,2019-04-05-10-43-41-572089-CAM2_pe-hd-opaque.png,2019-04-05-10-43-41-572089-CAM2_pe-hd-opaque_grp90.png,pe-hd-opaque,90,0 days 00:00:06,2019-04-05 10:43:41
271,2019-04-05-10-43-42-263819-CAM1_not-labeled.png,2019-04-05-10-43-42-263819-CAM1_pe-hd-opaque_grp90.png,pe-hd-opaque,90,0 days 00:00:01,2019-04-05 10:43:42
273,2019-04-05-10-44-39-168857-CAM2_pe-hd-opaque.png,2019-04-05-10-44-39-168857-CAM2_pe-hd-opaque_grp91.png,pe-hd-opaque,91,0 days 00:00:57,2019-04-05 10:44:39
274,2019-04-05-10-44-39-836668-CAM1_pe-hd-opaque.png,2019-04-05-10-44-39-836668-CAM1_pe-hd-opaque_grp91.png,pe-hd-opaque,91,0 days 00:00:00,2019-04-05 10:44:39
276,2019-04-05-10-44-46-225000-CAM2_pe-hd-opaque.png,2019-04-05-10-44-46-225000-CAM2_pe-hd-opaque_grp92.png,pe-hd-opaque,92,0 days 00:00:06,2019-04-05 10:44:46
277,2019-04-05-10-44-46-890187-CAM1_pe-hd-opaque.png,2019-04-05-10-44-46-890187-CAM1_pe-hd-opaque_grp92.png,pe-hd-opaque,92,0 days 00:00:00,2019-04-05 10:44:46
279,2019-04-05-10-44-59-355560-CAM2_pe-hd-opaque.png,2019-04-05-10-44-59-355560-CAM2_pe-hd-opaque_grp93.png,pe-hd-opaque,93,0 days 00:00:12,2019-04-05 10:44:59
280,2019-04-05-10-45-00-062214-CAM1_pe-hd-opaque.png,2019-04-05-10-45-00-062214-CAM1_pe-hd-opaque_grp93.png,pe-hd-opaque,93,0 days 00:00:01,2019-04-05 10:45:00
282,2019-04-05-10-45-04-578188-CAM2_godet-vide.png,2019-04-05-10-45-04-578188-CAM2_godet-vide_grp94.png,godet-vide,94,0 days 00:00:04,2019-04-05 10:45:04
283,2019-04-05-10-45-05-244292-CAM1_godet-vide.png,2019-04-05-10-45-05-244292-CAM1_godet-vide_grp94.png,godet-vide,94,0 days 00:00:01,2019-04-05 10:45:05
285,2019-04-05-10-45-16-171108-CAM2_pe-hd-opaque.png,2019-04-05-10-45-16-171108-CAM2_pe-hd-opaque_grp95.png,pe-hd-opaque,95,0 days 00:00:11,2019-04-05 10:45:16
286,2019-04-05-10-45-16-856905-CAM1_not-labeled.png,2019-04-05-10-45-16-856905-CAM1_pe-hd-opaque_grp95.png,pe-hd-opaque,95,0 days 00:00:00,2019-04-05 10:45:16
288,2019-04-05-10-45-24-935113-CAM2_not-labeled.png,2019-04-05-10-45-24-935113-CAM2_pe-hd-opaque_grp96.png,pe-hd-opaque,96,0 days 00:00:07,2019-04-05 10:45:24
289,2019-04-05-10-45-25-618089-CAM1_pe-hd-opaque.png,2019-04-05-10-45-25-618089-CAM1_pe-hd-opaque_grp96.png,pe-hd-opaque,96,0 days 00:00:01,2019-04-05 10:45:25
291,2019-04-05-10-45-51-706792-CAM2_not-labeled.png,2019-04-05-10-45-51-706792-CAM2_pe-hd-opaque_grp97.png,pe-hd-opaque,97,0 days 00:00:25,2019-04-05 10:45:51
292,2019-04-05-10-45-52-380834-CAM1_pe-hd-opaque.png,2019-04-05-10-45-52-380834-CAM1_pe-hd-opaque_grp97.png,pe-hd-opaque,97,0 days 00:00:01,2019-04-05 10:45:52
294,2019-04-05-10-45-58-531765-CAM2_pe-hd-opaque.png,2019-04-05-10-45-58-531765-CAM2_pe-hd-opaque_grp98.png,pe-hd-opaque,98,0 days 00:00:05,2019-04-05 10:45:58
295,2019-04-05-10-45-59-281797-CAM1_pe-hd-opaque.png,2019-04-05-10-45-59-281797-CAM1_pe-hd-opaque_grp98.png,pe-hd-opaque,98,0 days 00:00:01,2019-04-05 10:45:59
297,2019-04-05-10-49-35-106714-CAM2_pet-fonce.png,2019-04-05-10-49-35-106714-CAM2_pet-fonce_grp99.png,pet-fonce,99,0 days 00:03:36,2019-04-05 10:49:35
298,2019-04-05-10-49-35-824371-CAM1_pet-fonce.png,2019-04-05-10-49-35-824371-CAM1_pet-fonce_grp99.png,pet-fonce,99,0 days 00:00:00,2019-04-05 10:49:35
300,2019-04-05-10-49-41-132355-CAM2_plusieurs-objets.png,2019-04-05-10-49-41-132355-CAM2_plusieurs-objets_grp100.png,plusieurs-objets,100,0 days 00:00:05,2019-04-05 10:49:41
301,2019-04-05-10-49-41-797025-CAM1_not-labeled.png,2019-04-05-10-49-41-797025-CAM1_plusieurs-objets_grp100.png,plusieurs-objets,100,0 days 00:00:00,2019-04-05 10:49:41
303,2019-04-05-10-50-01-868924-CAM2_pp.png,2019-04-05-10-50-01-868924-CAM2_pp_grp101.png,pp,101,0 days 00:00:19,2019-04-05 10:50:01
304,2019-04-05-10-50-02-530393-CAM1_pp.png,2019-04-05-10-50-02-530393-CAM1_pp_grp101.png,pp,101,0 days 00:00:01,2019-04-05 10:50:02
306,2019-04-05-10-50-07-057395-CAM2_pp.png,2019-04-05-10-50-07-057395-CAM2_pp_grp102.png,pp,102,0 days 00:00:04,2019-04-05 10:50:07
307,2019-04-05-10-50-07-733983-CAM1_pp.png,2019-04-05-10-50-07-733983-CAM1_pp_grp102.png,pp,102,0 days 00:00:00,2019-04-05 10:50:07
309,2019-04-05-10-50-18-335695-CAM2_pe-hd-opaque.png,2019-04-05-10-50-18-335695-CAM2_pe-hd-opaque_grp103.png,pe-hd-opaque,103,0 days 00:00:10,2019-04-05 10:50:18
310,2019-04-05-10-50-19-010308-CAM1_pe-hd-opaque.png,2019-04-05-10-50-19-010308-CAM1_pe-hd-opaque_grp103.png,pe-hd-opaque,103,0 days 00:00:01,2019-04-05 10:50:19
312,2019-04-05-10-50-29-554472-CAM2_not-labeled.png,2019-04-05-10-50-29-554472-CAM2_pe-hd-opaque_grp104.png,pe-hd-opaque,104,0 days 00:00:10,2019-04-05 10:50:29
313,2019-04-05-10-50-30-230729-CAM1_pe-hd-opaque.png,2019-04-05-10-50-30-230729-CAM1_pe-hd-opaque_grp104.png,pe-hd-opaque,104,0 days 00:00:01,2019-04-05 10:50:30
315,2019-04-05-10-50-36-858812-CAM2_pe-hd-opaque.png,2019-04-05-10-50-36-858812-CAM2_pe-hd-opaque_grp105.png,pe-hd-opaque,105,0 days 00:00:06,2019-04-05 10:50:36
316,2019-04-05-10-50-37-583696-CAM1_pe-hd-opaque.png,2019-04-05-10-50-37-583696-CAM1_pe-hd-opaque_grp105.png,pe-hd-opaque,105,0 days 00:00:01,2019-04-05 10:50:37
318,2019-04-05-10-50-53-197341-CAM2_not-labeled.png,2019-04-05-10-50-53-197341-CAM2_pet-clair_grp106.png,pet-clair,106,0 days 00:00:15,2019-04-05 10:50:53
319,2019-04-05-10-50-53-935017-CAM1_pet-clair.png,2019-04-05-10-50-53-935017-CAM1_pet-clair_grp106.png,pet-clair,106,0 days 00:00:00,2019-04-05 10:50:53
321,2019-04-05-10-51-09-131539-CAM2_plusieurs-objets.png,2019-04-05-10-51-09-131539-CAM2_plusieurs-objets_grp107.png,plusieurs-objets,107,0 days 00:00:15,2019-04-05 10:51:09
322,2019-04-05-10-51-09-911188-CAM1_plusieurs-objets.png,2019-04-05-10-51-09-911188-CAM1_plusieurs-objets_grp107.png,plusieurs-objets,107,0 days 00:00:00,2019-04-05 10:51:09
324,2019-04-05-10-51-33-027526-CAM2_pp.png,2019-04-05-10-51-33-027526-CAM2_plusieurs-objets_grp108.png,plusieurs-objets,108,0 days 00:00:23,2019-04-05 10:51:33
325,2019-04-05-10-51-33-713640-CAM1_plusieurs-objets.png,2019-04-05-10-51-33-713640-CAM1_plusieurs-objets_grp108.png,plusieurs-objets,108,0 days 00:00:00,2019-04-05 10:51:33
327,2019-04-05-10-51-40-042331-CAM2_pp.png,2019-04-05-10-51-40-042331-CAM2_plusieurs-objets_grp109.png,plusieurs-objets,109,0 days 00:00:06,2019-04-05 10:51:40
328,2019-04-05-10-51-40-740907-CAM1_plusieurs-objets.png,2019-04-05-10-51-40-740907-CAM1_plusieurs-objets_grp109.png,plusieurs-objets,109,0 days 00:00:00,2019-04-05 10:51:40
330,2019-04-05-10-51-49-653377-CAM2_pet-fonce.png,2019-04-05-10-51-49-653377-CAM2_pet-fonce_grp110.png,pet-fonce,110,0 days 00:00:08,2019-04-05 10:51:49
331,2019-04-05-10-51-50-354588-CAM1_pet-fonce.png,2019-04-05-10-51-50-354588-CAM1_pet-fonce_grp110.png,pet-fonce,110,0 days 00:00:01,2019-04-05 10:51:50
333,2019-04-05-10-51-59-995631-CAM2_pet-fonce.png,2019-04-05-10-51-59-995631-CAM2_pet-fonce_grp111.png,pet-fonce,111,0 days 00:00:08,2019-04-05 10:51:59
334,2019-04-05-10-52-00-691685-CAM1_pet-fonce.png,2019-04-05-10-52-00-691685-CAM1_pet-fonce_grp111.png,pet-fonce,111,0 days 00:00:01,2019-04-05 10:52:00
336,2019-04-05-10-52-07-190480-CAM2_pet-fonce.png,2019-04-05-10-52-07-190480-CAM2_pet-fonce_grp112.png,pet-fonce,112,0 days 00:00:06,2019-04-05 10:52:07
337,2019-04-05-10-52-07-939140-CAM1_not-labeled.png,2019-04-05-10-52-07-939140-CAM1_pet-fonce_grp112.png,pet-fonce,112,0 days 00:00:00,2019-04-05 10:52:07
339,2019-04-05-10-52-21-794594-CAM2_pet-fonce.png,2019-04-05-10-52-21-794594-CAM2_pet-fonce_grp113.png,pet-fonce,113,0 days 00:00:13,2019-04-05 10:52:21
340,2019-04-05-10-52-22-498141-CAM1_pet-fonce.png,2019-04-05-10-52-22-498141-CAM1_pet-fonce_grp113.png,pet-fonce,113,0 days 00:00:01,2019-04-05 10:52:22
342,2019-04-05-10-52-29-296414-CAM2_pet-fonce.png,2019-04-05-10-52-29-296414-CAM2_pet-fonce_grp114.png,pet-fonce,114,0 days 00:00:06,2019-04-05 10:52:29
343,2019-04-05-10-52-30-055683-CAM1_pet-fonce.png,2019-04-05-10-52-30-055683-CAM1_pet-fonce_grp114.png,pet-fonce,114,0 days 00:00:01,2019-04-05 10:52:30
345,2019-04-05-10-52-40-860321-CAM2_pet-fonce.png,2019-04-05-10-52-40-860321-CAM2_pet-fonce_grp115.png,pet-fonce,115,0 days 00:00:10,2019-04-05 10:52:40
346,2019-04-05-10-52-41-565469-CAM1_pet-fonce.png,2019-04-05-10-52-41-565469-CAM1_pet-fonce_grp115.png,pet-fonce,115,0 days 00:00:01,2019-04-05 10:52:41
348,2019-04-05-10-52-55-485391-CAM2_not-labeled.png,2019-04-05-10-52-55-485391-CAM2_pp_grp116.png,pp,116,0 days 00:00:13,2019-04-05 10:52:55
349,2019-04-05-10-52-56-210772-CAM1_pp.png,2019-04-05-10-52-56-210772-CAM1_pp_grp116.png,pp,116,0 days 00:00:01,2019-04-05 10:52:56
351,2019-04-05-10-53-02-861503-CAM2_godet-vide.png,2019-04-05-10-53-02-861503-CAM2_godet-vide_grp117.png,godet-vide,117,0 days 00:00:06,2019-04-05 10:53:02
352,2019-04-05-10-53-03-547078-CAM1_godet-vide.png,2019-04-05-10-53-03-547078-CAM1_godet-vide_grp117.png,godet-vide,117,0 days 00:00:01,2019-04-05 10:53:03
354,2019-04-05-10-53-12-367611-CAM2_pp.png,2019-04-05-10-53-12-367611-CAM2_pp_grp118.png,pp,118,0 days 00:00:08,2019-04-05 10:53:12
355,2019-04-05-10-53-13-030662-CAM1_pp.png,2019-04-05-10-53-13-030662-CAM1_pp_grp118.png,pp,118,0 days 00:00:01,2019-04-05 10:53:13
357,2019-04-05-10-53-18-390211-CAM2_pp.png,2019-04-05-10-53-18-390211-CAM2_pp_grp119.png,pp,119,0 days 00:00:05,2019-04-05 10:53:18
358,2019-04-05-10-53-19-053279-CAM1_pp.png,2019-04-05-10-53-19-053279-CAM1_pp_grp119.png,pp,119,0 days 00:00:01,2019-04-05 10:53:19
360,2019-04-05-10-53-23-823982-CAM2_pp.png,2019-04-05-10-53-23-823982-CAM2_pp_grp120.png,pp,120,0 days 00:00:04,2019-04-05 10:53:23
361,2019-04-05-10-53-24-502222-CAM1_pp.png,2019-04-05-10-53-24-502222-CAM1_pp_grp120.png,pp,120,0 days 00:00:01,2019-04-05 10:53:24
363,2019-04-05-10-53-30-442266-CAM2_not-labeled.png,2019-04-05-10-53-30-442266-CAM2_pp_grp121.png,pp,121,0 days 00:00:05,2019-04-05 10:53:30
364,2019-04-05-10-53-31-161006-CAM1_not-labeled.png,2019-04-05-10-53-31-161006-CAM1_pp_grp121.png,pp,121,0 days 00:00:01,2019-04-05 10:53:31
366,2019-04-05-10-53-35-921895-CAM2_pp.png,2019-04-05-10-53-35-921895-CAM2_pp_grp122.png,pp,122,0 days 00:00:04,2019-04-05 10:53:35
367,2019-04-05-10-53-36-615263-CAM1_pp.png,2019-04-05-10-53-36-615263-CAM1_pp_grp122.png,pp,122,0 days 00:00:01,2019-04-05 10:53:36
369,2019-04-05-10-53-41-946669-CAM2_pp.png,2019-04-05-10-53-41-946669-CAM2_pp_grp123.png,pp,123,0 days 00:00:04,2019-04-05 10:53:41
370,2019-04-05-10-53-42-619333-CAM1_pp.png,2019-04-05-10-53-42-619333-CAM1_pp_grp123.png,pp,123,0 days 00:00:01,2019-04-05 10:53:42
372,2019-04-05-10-54-10-394801-CAM2_pet-clair.png,2019-04-05-10-54-10-394801-CAM2_pet-clair_grp124.png,pet-clair,124,0 days 00:00:27,2019-04-05 10:54:10
373,2019-04-05-10-54-11-113793-CAM1_pet-clair.png,2019-04-05-10-54-11-113793-CAM1_pet-clair_grp124.png,pet-clair,124,0 days 00:00:01,2019-04-05 10:54:11
375,2019-04-05-10-54-17-948156-CAM2_pet-clair.png,2019-04-05-10-54-17-948156-CAM2_pet-clair_grp125.png,pet-clair,125,0 days 00:00:06,2019-04-05 10:54:17
376,2019-04-05-10-54-18-655624-CAM1_pet-clair.png,2019-04-05-10-54-18-655624-CAM1_pet-clair_grp125.png,pet-clair,125,0 days 00:00:01,2019-04-05 10:54:18
378,2019-04-05-10-54-25-500019-CAM2_not-labeled.png,2019-04-05-10-54-25-500019-CAM2_pet-clair_grp126.png,pet-clair,126,0 days 00:00:06,2019-04-05 10:54:25
379,2019-04-05-10-54-26-192623-CAM1_pet-clair.png,2019-04-05-10-54-26-192623-CAM1_pet-clair_grp126.png,pet-clair,126,0 days 00:00:01,2019-04-05 10:54:26
381,2019-04-05-10-54-33-096398-CAM2_godet-vide.png,2019-04-05-10-54-33-096398-CAM2_godet-vide_grp127.png,godet-vide,127,0 days 00:00:07,2019-04-05 10:54:33
382,2019-04-05-10-54-33-783602-CAM1_godet-vide.png,2019-04-05-10-54-33-783602-CAM1_godet-vide_grp127.png,godet-vide,127,0 days 00:00:00,2019-04-05 10:54:33
384,2019-04-05-10-54-58-100444-CAM2_pe-hd-opaque.png,2019-04-05-10-54-58-100444-CAM2_pe-hd-opaque_grp128.png,pe-hd-opaque,128,0 days 00:00:24,2019-04-05 10:54:58
385,2019-04-05-10-54-58-842916-CAM1_pe-hd-opaque.png,2019-04-05-10-54-58-842916-CAM1_pe-hd-opaque_grp128.png,pe-hd-opaque,128,0 days 00:00:00,2019-04-05 10:54:58
387,2019-04-05-10-55-05-907033-CAM2_pe-hd-opaque.png,2019-04-05-10-55-05-907033-CAM2_pe-hd-opaque_grp129.png,pe-hd-opaque,129,0 days 00:00:06,2019-04-05 10:55:05
388,2019-04-05-10-55-06-654541-CAM1_pe-hd-opaque.png,2019-04-05-10-55-06-654541-CAM1_pe-hd-opaque_grp129.png,pe-hd-opaque,129,0 days 00:00:01,2019-04-05 10:55:06
390,2019-04-05-10-55-13-142195-CAM2_pe-hd-opaque.png,2019-04-05-10-55-13-142195-CAM2_pe-hd-opaque_grp130.png,pe-hd-opaque,130,0 days 00:00:06,2019-04-05 10:55:13
391,2019-04-05-10-55-13-892499-CAM1_pe-hd-opaque.png,2019-04-05-10-55-13-892499-CAM1_pe-hd-opaque_grp130.png,pe-hd-opaque,130,0 days 00:00:00,2019-04-05 10:55:13
393,2019-04-05-10-55-20-214862-CAM2_not-labeled.png,2019-04-05-10-55-20-214862-CAM2_not-labeled_grp131.png,not-labeled,131,0 days 00:00:06,2019-04-05 10:55:20
394,2019-04-05-10-55-20-894353-CAM1_not-labeled.png,2019-04-05-10-55-20-894353-CAM1_not-labeled_grp131.png,not-labeled,131,0 days 00:00:00,2019-04-05 10:55:20
396,2019-04-05-10-55-25-427295-CAM2_pe-hd-opaque.png,2019-04-05-10-55-25-427295-CAM2_pe-hd-opaque_grp132.png,pe-hd-opaque,132,0 days 00:00:04,2019-04-05 10:55:25
397,2019-04-05-10-55-26-163447-CAM1_pe-hd-opaque.png,2019-04-05-10-55-26-163447-CAM1_pe-hd-opaque_grp132.png,pe-hd-opaque,132,0 days 00:00:01,2019-04-05 10:55:26
399,2019-04-05-10-59-00-318155-CAM2_pet-clair.png,2019-04-05-10-59-00-318155-CAM2_pet-clair_grp133.png,pet-clair,133,0 days 00:03:34,2019-04-05 10:59:00
400,2019-04-05-10-59-01-031652-CAM1_not-labeled.png,2019-04-05-10-59-01-031652-CAM1_pet-clair_grp133.png,pet-clair,133,0 days 00:00:01,2019-04-05 10:59:01
402,2019-04-05-10-59-06-253574-CAM2_pet-clair.png,2019-04-05-10-59-06-253574-CAM2_pet-clair_grp134.png,pet-clair,134,0 days 00:00:05,2019-04-05 10:59:06
403,2019-04-05-10-59-06-922844-CAM1_pet-clair.png,2019-04-05-10-59-06-922844-CAM1_pet-clair_grp134.png,pet-clair,134,0 days 00:00:00,2019-04-05 10:59:06
405,2019-04-05-11-06-01-543667-CAM2_plusieurs-objets.png,2019-04-05-11-06-01-543667-CAM2_plusieurs-objets_grp135.png,plusieurs-objets,135,0 days 00:06:54,2019-04-05 11:06:01
406,2019-04-05-11-06-02-234719-CAM1_plusieurs-objets.png,2019-04-05-11-06-02-234719-CAM1_plusieurs-objets_grp135.png,plusieurs-objets,135,0 days 00:00:01,2019-04-05 11:06:02
408,2019-04-05-11-06-20-397951-CAM2_plusieurs-objets.png,2019-04-05-11-06-20-397951-CAM2_plusieurs-objets_grp136.png,plusieurs-objets,136,0 days 00:00:18,2019-04-05 11:06:20
409,2019-04-05-11-06-21-086707-CAM1_plusieurs-objets.png,2019-04-05-11-06-21-086707-CAM1_plusieurs-objets_grp136.png,plusieurs-objets,136,0 days 00:00:01,2019-04-05 11:06:21
411,2019-04-05-11-06-25-862121-CAM2_not-labeled.png,2019-04-05-11-06-25-862121-CAM2_plusieurs-objets_grp137.png,plusieurs-objets,137,0 days 00:00:04,2019-04-05 11:06:25
412,2019-04-05-11-06-26-558099-CAM1_plusieurs-objets.png,2019-04-05-11-06-26-558099-CAM1_plusieurs-objets_grp137.png,plusieurs-objets,137,0 days 00:00:01,2019-04-05 11:06:26
414,2019-04-05-11-06-44-075531-CAM2_ps-6.png,2019-04-05-11-06-44-075531-CAM2_plusieurs-objets_grp138.png,plusieurs-objets,138,0 days 00:00:17,2019-04-05 11:06:44
415,2019-04-05-11-06-44-769414-CAM1_plusieurs-objets.png,2019-04-05-11-06-44-769414-CAM1_plusieurs-objets_grp138.png,plusieurs-objets,138,0 days 00:00:00,2019-04-05 11:06:44
417,2019-04-05-11-06-49-553516-CAM2_not-labeled.png,2019-04-05-11-06-49-553516-CAM2_plusieurs-objets_grp139.png,plusieurs-objets,139,0 days 00:00:04,2019-04-05 11:06:49
418,2019-04-05-11-06-50-281964-CAM1_not-labeled.png,2019-04-05-11-06-50-281964-CAM1_plusieurs-objets_grp139.png,plusieurs-objets,139,0 days 00:00:01,2019-04-05 11:06:50
420,2019-04-05-11-06-55-107644-CAM2_ps-6.png,2019-04-05-11-06-55-107644-CAM2_plusieurs-objets_grp140.png,plusieurs-objets,140,0 days 00:00:05,2019-04-05 11:06:55
421,2019-04-05-11-06-55-833405-CAM1_plusieurs-objets.png,2019-04-05-11-06-55-833405-CAM1_plusieurs-objets_grp140.png,plusieurs-objets,140,0 days 00:00:00,2019-04-05 11:06:55
423,2019-04-05-11-07-01-397467-CAM2_not-labeled.png,2019-04-05-11-07-01-397467-CAM2_plusieurs-objets_grp141.png,plusieurs-objets,141,0 days 00:00:05,2019-04-05 11:07:01
424,2019-04-05-11-07-02-092095-CAM1_plusieurs-objets.png,2019-04-05-11-07-02-092095-CAM1_plusieurs-objets_grp141.png,plusieurs-objets,141,0 days 00:00:01,2019-04-05 11:07:02
