,cam2,label
1289,2019-04-13-17-14-45-809878-CAM2G_pe-hd-opaque_grp1346.png,pe-hd-opaque
1290,2019-04-13-17-16-26-006138-CAM2G_pet-opaque_grp1348.png,pet-opaque
1291,2019-04-13-17-17-43-356311-CAM2G_pet-opaque_grp1350.png,pet-opaque
1292,2019-04-13-17-17-55-093575-CAM2G_pet-opaque_grp1351.png,pet-opaque
1293,2019-04-13-17-19-21-779641-CAM2G_pet-opaque_grp1354.png,pet-opaque
1294,2019-04-13-17-21-55-594646-CAM2G_pet-opaque_grp1355.png,pet-opaque
1295,2019-04-13-17-24-46-372576-CAM2G_pet-opaque_grp1357.png,pet-opaque
1296,2019-04-13-17-27-32-728484-CAM2G_pet-opaque_grp1359.png,pet-opaque
1297,2019-04-13-17-27-59-933895-CAM2G_pet-opaque_grp1361.png,pet-opaque
1298,2019-04-13-17-28-11-960797-CAM2G_pet-opaque_grp1362.png,pet-opaque
1299,2019-04-13-17-29-32-947697-CAM2G_pet-opaque_grp1363.png,pet-opaque
1300,2019-04-13-17-29-45-256758-CAM2G_pet-opaque_grp1364.png,pet-opaque
1301,2019-04-13-17-30-34-769143-CAM2G_pet-opaque_grp1365.png,pet-opaque
1302,2019-04-13-17-41-14-234134-CAM2G_pet-clair_grp1369.png,pet-clair
1303,2019-04-13-17-42-27-225617-CAM2G_pet-clair_grp1373.png,pet-clair
1304,2019-04-13-17-43-24-602407-CAM2G_pet-clair_grp1374.png,pet-clair
1305,2019-04-13-17-46-05-089436-CAM2G_pet-clair_grp1377.png,pet-clair
1306,2019-04-13-17-46-41-469181-CAM2G_pet-clair_grp1378.png,pet-clair
1307,2019-04-13-17-48-07-125018-CAM2G_pet-clair_grp1379.png,pet-clair
1308,2019-04-13-17-48-45-300644-CAM2G_pet-clair_grp1380.png,pet-clair
1309,2019-04-13-17-49-46-623149-CAM2G_not-labeled_grp1381.png,not-labeled
1310,2019-04-13-17-50-09-579637-CAM2G_pet-clair_grp1382.png,pet-clair
1311,2019-04-13-17-50-58-340550-CAM2G_pet-clair_grp1383.png,pet-clair
1312,2019-04-13-17-52-38-469922-CAM2G_pet-clair_grp1385.png,pet-clair
1313,2019-04-13-17-55-35-926353-CAM2G_pet-clair_grp1386.png,pet-clair
1314,2019-04-13-17-56-18-293785-CAM2G_pet-clair_grp1387.png,pet-clair
1315,2019-04-13-17-56-47-203880-CAM2G_not-labeled_grp1388.png,not-labeled
1316,2019-04-13-17-58-20-700019-CAM2G_pet-clair_grp1389.png,pet-clair
1317,2019-04-13-17-58-49-530460-CAM2G_pet-clair_grp1390.png,pet-clair
1318,2019-04-13-18-02-56-319307-CAM2G_pet-opaque_grp1395.png,pet-opaque
1319,2019-04-13-18-04-51-797182-CAM2G_pet-opaque_grp1399.png,pet-opaque
1320,2019-04-13-18-06-29-863467-CAM2G_not-labeled_grp1400.png,not-labeled
1321,2019-04-13-18-08-38-005717-CAM2G_iconnnu_grp1403.png,iconnnu
1322,2019-04-13-18-09-52-081984-CAM2G_pe-hd-opaque_grp1404.png,pe-hd-opaque
1323,2019-04-13-18-11-23-303599-CAM2G_pe-hd-opaque_grp1406.png,pe-hd-opaque
1324,2019-04-13-18-17-37-861182-CAM2G_pe-hd-opaque_grp1411.png,pe-hd-opaque
1325,2019-04-13-18-19-56-788028-CAM2G_pet-clair_grp1414.png,pet-clair
1326,2019-04-13-18-37-52-826796-CAM2G_pet-clair_grp1415.png,pet-clair
1327,2019-04-13-18-46-10-419890-CAM2G_pet-clair_grp1419.png,pet-clair
1328,2019-04-13-18-47-19-164026-CAM2G_pet-clair_grp1420.png,pet-clair
1329,2019-04-13-18-48-47-241538-CAM2G_not-labeled_grp1421.png,not-labeled
1330,2019-04-13-18-49-11-912543-CAM2G_pet-clair_grp1422.png,pet-clair
1331,2019-04-14-10-22-23-462817-CAM2G_pet-fonce_grp1423.png,pet-fonce
1332,2019-04-14-10-23-56-915713-CAM2G_pet-fonce_grp1424.png,pet-fonce
1333,2019-04-14-10-25-26-336993-CAM2G_pet-fonce_grp1425.png,pet-fonce
1334,2019-04-14-10-26-20-855280-CAM2G_pet-fonce_grp1426.png,pet-fonce
1335,2019-04-14-15-12-26-781558-CAM2K_not-labeled_grp1430.png,not-labeled
1336,2019-04-14-15-20-53-314052-CAM2K_not-labeled_grp1431.png,not-labeled
